sensor,sector,country,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,267.935245,171.569253,31.058043,-101.86319,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,317.940452,148.527959,31.062984,-101.50541,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,286.555884,107.613513,31.0748638,-101.39618,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,1870.43075,706.582333,31.087929,-101.34022,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,454.73692,206.211509,31.0629493,-101.50558,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,82.2721963,23.5255691,31.0243397,-102.24257,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,66.7850492,20.3984467,31.0234005,-102.24419,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,1827.84302,642.946341,31.845004,-101.7723,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,221.239435,89.7570812,31.8299163,-101.80811,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,266.502562,73.7121487,31.826375,-102.10681,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,421.733014,146.952021,31.826343,-102.11335,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,176.60301,33.7847775,31.8592427,-101.72182,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,2084.23781,736.495455,31.845123,-101.77195,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,210.412319,108.884428,31.8720702,-101.6337,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,129.469679,26.1186776,31.8394815,-102.14006,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,293.696369,90.4059985,31.8439625,-102.03459,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,383.519751,160.977409,31.846346,-102.01765,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,219.42319,113.082596,31.8803317,-101.34136,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,193.000058,69.6038282,31.872175,-101.63379,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,339.279429,56.5094454,31.8746025,-102.21967,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,842.103119,261.464008,31.889034,-101.86825,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,598.911648,134.379467,31.88306,-101.89235,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,184.029914,27.3149113,31.8836443,-101.85904,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,282.06843,42.180024,31.8798551,-102.22978,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,242.757897,37.5476742,31.8960302,-102.20685,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,673.674826,125.909535,31.889032,-101.86811,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,164.368534,77.7639045,31.9030824,-101.87236,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,626.968579,172.205751,31.8925063,-101.74218,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,179.069819,60.3724866,31.9054338,-101.73374,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,513.798843,167.155213,31.922872,-101.75699,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,196.887353,33.8981814,31.9267689,-101.87865,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,384.526334,222.742828,31.950273,-102.18525,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,418.948015,112.836141,31.9586336,-102.16445,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,272.733199,124.690337,31.982263,-101.78316,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,705.929815,279.733102,31.9901784,-101.87683,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,359.34543,40.9054668,31.999417,-101.99285,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,295.936071,90.5004036,31.9992103,-101.92766,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,1190.72174,180.653379,31.9902642,-101.87702,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,218.79374,69.6735454,31.9946702,-101.78708,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/10/2019,185.686335,43.8629407,32.0264796,-101.78878,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,21/10/2019,75.6645864,25.7286402,32.0676257,-102.03995,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,353.99419089460406,230.8276817390394,32.088042,-103.172398,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,718.2121859949294,292.99051987854267,31.958189,-103.404895,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,177.3954382,63.71440257,31.929342,-103.429582,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,172.0523694,68.50225171,31.93612736,-103.4050705,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,46.6494748,26.52331897,32.05266052,-103.2134673,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,364.3403352,204.2258755,32.14992176,-103.0562889,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,249.5605193,148.6296093,32.17881223,-103.0457607,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,643.9391292427136,404.27154356947295,32.15404691113925,-103.1234107482572,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,97.34891891,40.15445734,31.893441,-103.523791,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,48.30650577,18.34426609,31.89107,-103.58789,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,76.74033422,31.43931229,31.87054199,-103.5583813,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,21/10/2019,135.415022,53.36600901,31.88149633,-103.5543305,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
